chunk_id,source_id,category,culture_region,norm_type,title,norm_statement,latent_variables,acceptable_when,unacceptable_when,ambiguity_factors,keywords,retrieval_text
RAG_SAC095,SAC095,care_harm,Thailand,face-saving,Thailand: Face Saving,Avoiding embarrassment is prioritized.,actor; vulnerable person; harm risk; care duty; available alternatives; urgency,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",avoiding; care; embarrassment; face saving; harm; help; norm; prioritized; safety; thailand; vulnerability,"Culture or social context: Thailand. Norm domain: Face Saving. Situation category: care harm. Norm: Avoiding embarrassment is prioritized. Relevant latent variables: actor, vulnerable person, harm risk, care duty, available alternatives, urgency. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC096,SAC096,workplace,US,coordination,US: Coordination,Communication is important for teamwork and planning.,employee; coworker/manager; hierarchy; professional role; public/private setting; policy expectations,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",boss; communication; coordination; coworker; feedback; manager; norm; overtime; planning; teamwork; us; workplace,"Culture or social context: US. Norm domain: Coordination. Situation category: workplace. Norm: Communication is important for teamwork and planning. Relevant latent variables: employee, coworker/manager, hierarchy, professional role, public/private setting, policy expectations. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC097,SAC097,workplace,Japan,group-responsibility,Japan: Group Responsibility,Team awareness and coordination are strongly emphasized.,employee; coworker/manager; hierarchy; professional role; public/private setting; policy expectations,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",awareness; boss; coordination; coworker; emphasized; feedback; group responsibility; japan; manager; norm; overtime; strongly; team; workplace,"Culture or social context: Japan. Norm domain: Group Responsibility. Situation category: workplace. Norm: Team awareness and coordination are strongly emphasized. Relevant latent variables: employee, coworker/manager, hierarchy, professional role, public/private setting, policy expectations. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC098,SAC098,workplace,US,autonomy,US: Autonomy,Independent work is valued but coordination is still important.,employee; coworker/manager; hierarchy; professional role; public/private setting; policy expectations,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",autonomy; boss; coordination; coworker; feedback; independent; manager; norm; overtime; still; us; valued; work; workplace,"Culture or social context: US. Norm domain: Autonomy. Situation category: workplace. Norm: Independent work is valued but coordination is still important. Relevant latent variables: employee, coworker/manager, hierarchy, professional role, public/private setting, policy expectations. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC099,SAC099,workplace,Germany,structure,Germany: Structure,Clear communication and structure are expected.,employee; coworker/manager; hierarchy; professional role; public/private setting; policy expectations,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",boss; clear; communication; coworker; expected; feedback; germany; manager; norm; overtime; structure; workplace,"Culture or social context: Germany. Norm domain: Structure. Situation category: workplace. Norm: Clear communication and structure are expected. Relevant latent variables: employee, coworker/manager, hierarchy, professional role, public/private setting, policy expectations. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC100,SAC100,fairness,US,fairness,US: Fairness,Keeping money given in error is generally seen as dishonest.,actor; recipient; equity; rule consistency; resource distribution; transparency,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",dishonest; distribution; equity; error; fairness; given; keeping; money; norm; rules; seen; transparency; us,"Culture or social context: US. Norm domain: Fairness. Situation category: fairness. Norm: Keeping money given in error is generally seen as dishonest. Relevant latent variables: actor, recipient, equity, rule consistency, resource distribution, transparency. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC101,SAC101,fairness,Japan,honesty,Japan: Honesty,Honesty in transactions is strongly emphasized.,actor; recipient; equity; rule consistency; resource distribution; transparency,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",distribution; emphasized; equity; fairness; honesty; japan; norm; rules; strongly; transactions; transparency,"Culture or social context: Japan. Norm domain: Honesty. Situation category: fairness. Norm: Honesty in transactions is strongly emphasized. Relevant latent variables: actor, recipient, equity, rule consistency, resource distribution, transparency. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC102,SAC102,fairness,US,reciprocity,US: Reciprocity,Returning borrowed items is expected.,actor; recipient; equity; rule consistency; resource distribution; transparency,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",borrowed; distribution; equity; expected; fairness; items; norm; reciprocity; returning; rules; transparency; us,"Culture or social context: US. Norm domain: Reciprocity. Situation category: fairness. Norm: Returning borrowed items is expected. Relevant latent variables: actor, recipient, equity, rule consistency, resource distribution, transparency. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC103,SAC103,fairness,India,social-obligation,India: Social Obligation,Reciprocity is important in maintaining relationships.,actor; recipient; equity; rule consistency; resource distribution; transparency,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",distribution; equity; fairness; india; maintaining; norm; reciprocity; relationships; rules; social obligation; transparency,"Culture or social context: India. Norm domain: Social Obligation. Situation category: fairness. Norm: Reciprocity is important in maintaining relationships. Relevant latent variables: actor, recipient, equity, rule consistency, resource distribution, transparency. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC104,SAC104,social_etiquette,US,gratitude,US: Gratitude,Expressing appreciation is expected.,guest/host; relationship closeness; public/private setting; reciprocity; punctuality; respect,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",appreciation; attention; etiquette; expected; expressing; gift; gratitude; guest; host; norm; phone; punctuality; social; us,"Culture or social context: US. Norm domain: Gratitude. Situation category: social etiquette. Norm: Expressing appreciation is expected. Relevant latent variables: guest/host, relationship closeness, public/private setting, reciprocity, punctuality, respect. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC105,SAC105,social_etiquette,Japan,politeness,Japan: Politeness,Gratitude is expressed explicitly and frequently.,guest/host; relationship closeness; public/private setting; reciprocity; punctuality; respect,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",attention; etiquette; explicitly; expressed; frequently; gift; gratitude; guest; host; japan; norm; phone; politeness; punctuality; social,"Culture or social context: Japan. Norm domain: Politeness. Situation category: social etiquette. Norm: Gratitude is expressed explicitly and frequently. Relevant latent variables: guest/host, relationship closeness, public/private setting, reciprocity, punctuality, respect. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC106,SAC106,social_etiquette,US,autonomy,US: Autonomy,Declining gifts is acceptable but should be polite.,guest/host; relationship closeness; public/private setting; reciprocity; punctuality; respect,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",attention; autonomy; declining; etiquette; gift; gifts; guest; host; norm; phone; polite; punctuality; should; social; us,"Culture or social context: US. Norm domain: Autonomy. Situation category: social etiquette. Norm: Declining gifts is acceptable but should be polite. Relevant latent variables: guest/host, relationship closeness, public/private setting, reciprocity, punctuality, respect. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC107,SAC107,social_etiquette,China,reciprocity,China: Reciprocity,Accepting gifts maintains social harmony and reciprocity.,guest/host; relationship closeness; public/private setting; reciprocity; punctuality; respect,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",accepting; attention; china; etiquette; gift; gifts; guest; harmony; host; maintains; norm; phone; punctuality; reciprocity; social,"Culture or social context: China. Norm domain: Reciprocity. Situation category: social etiquette. Norm: Accepting gifts maintains social harmony and reciprocity. Relevant latent variables: guest/host, relationship closeness, public/private setting, reciprocity, punctuality, respect. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC108,SAC108,social_etiquette,US,casual,US: Casual,"Not always required, but bringing something is appreciated.",guest/host; relationship closeness; public/private setting; reciprocity; punctuality; respect,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",always; appreciated; attention; bringing; casual; etiquette; gift; guest; host; norm; phone; punctuality; required; social; something; us,"Culture or social context: US. Norm domain: Casual. Situation category: social etiquette. Norm: Not always required, but bringing something is appreciated. Relevant latent variables: guest/host, relationship closeness, public/private setting, reciprocity, punctuality, respect. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC109,SAC109,social_etiquette,France,hosting,France: Hosting,Guests are generally expected to bring a small gift.,guest/host; relationship closeness; public/private setting; reciprocity; punctuality; respect,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",attention; bring; etiquette; expected; france; gift; guest; guests; host; hosting; norm; phone; punctuality; small; social,"Culture or social context: France. Norm domain: Hosting. Situation category: social etiquette. Norm: Guests are generally expected to bring a small gift. Relevant latent variables: guest/host, relationship closeness, public/private setting, reciprocity, punctuality, respect. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC110,SAC110,privacy,US,consent,US: Consent,Sharing private information without consent is discouraged.,actor; target; personal information; consent; relationship closeness; public/private setting,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",consent; discouraged; information; norm; personal information; phone; photo; privacy; private; public; sharing; us; without,"Culture or social context: US. Norm domain: Consent. Situation category: privacy. Norm: Sharing private information without consent is discouraged. Relevant latent variables: actor, target, personal information, consent, relationship closeness, public/private setting. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC111,SAC111,privacy,Germany,privacy,Germany: Privacy,Privacy is strongly protected socially and legally.,actor; target; personal information; consent; relationship closeness; public/private setting,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",consent; germany; legally; norm; personal information; phone; photo; privacy; protected; public; socially; strongly,"Culture or social context: Germany. Norm domain: Privacy. Situation category: privacy. Norm: Privacy is strongly protected socially and legally. Relevant latent variables: actor, target, personal information, consent, relationship closeness, public/private setting. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC112,SAC112,privacy,US,consent,US: Consent,Often acceptable but depends on context and sensitivity.,actor; target; personal information; consent; relationship closeness; public/private setting,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",consent; context; norm; often; personal information; phone; photo; privacy; public; sensitivity; us,"Culture or social context: US. Norm domain: Consent. Situation category: privacy. Norm: Often acceptable but depends on context and sensitivity. Relevant latent variables: actor, target, personal information, consent, relationship closeness, public/private setting. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC113,SAC113,privacy,South Korea,image,South Korea: Image,Control over one’s image is socially important.,actor; target; personal information; consent; relationship closeness; public/private setting,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",consent; control; image; korea; norm; over; personal information; phone; photo; privacy; public; socially; south; south korea,"Culture or social context: South Korea. Norm domain: Image. Situation category: privacy. Norm: Control over one’s image is socially important. Relevant latent variables: actor, target, personal information, consent, relationship closeness, public/private setting. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC114,SAC114,commitment,US,reliability,US: Reliability,Keeping promises is fundamental to trust.,actor; recipient; promise/obligation; reliability; relationship; reason for breaking commitment,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",agreement; commitment; fundamental; keeping; norm; obligation; promise; promises; reliability; trust; us,"Culture or social context: US. Norm domain: Reliability. Situation category: commitment. Norm: Keeping promises is fundamental to trust. Relevant latent variables: actor, recipient, promise/obligation, reliability, relationship, reason for breaking commitment. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC115,SAC115,commitment,Japan,obligation,Japan: Obligation,Reliability and fulfilling obligations are strongly emphasized.,actor; recipient; promise/obligation; reliability; relationship; reason for breaking commitment,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",agreement; commitment; emphasized; fulfilling; japan; norm; obligation; obligations; promise; reliability; strongly,"Culture or social context: Japan. Norm domain: Obligation. Situation category: commitment. Norm: Reliability and fulfilling obligations are strongly emphasized. Relevant latent variables: actor, recipient, promise/obligation, reliability, relationship, reason for breaking commitment. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
RAG_SAC116,SAC116,commitment,US,flexibility,US: Flexibility,Changing plans is acceptable with communication.,actor; recipient; promise/obligation; reliability; relationship; reason for breaking commitment,"The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation.","The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target.","Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated.",agreement; changing; commitment; communication; flexibility; norm; obligation; plans; promise; reliability; us; with,"Culture or social context: US. Norm domain: Flexibility. Situation category: commitment. Norm: Changing plans is acceptable with communication. Relevant latent variables: actor, recipient, promise/obligation, reliability, relationship, reason for breaking commitment. Acceptable when: The action is more likely to be acceptable when it respects the relevant relationship, minimizes embarrassment or harm, follows local expectations, and is communicated with appropriate consent or explanation. Unacceptable when: The action is more likely to be unacceptable when it violates privacy, respect, hierarchy, reciprocity, commitment, or care expectations, especially in public or with a vulnerable/lower-power target. Ambiguity factors: Key ambiguity factors include relationship closeness, tone, consent, public vs private setting, relative status, and whether the action is routine, invited, necessary, or repeated."
